,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize,pid,pidname,pidtime,cpu%,menmory%,menmorySize
40,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:41,3.2,2.2362382129686007,78.47265625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:41,0.0,1.4934228615255487,52.40625,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:41,5.3,3.9023130466338434,136.9375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,10.7,3.691479497,129.5390625
41,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:49,3.6,2.2352363640006723,78.4375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:49,0.0,1.493756811181525,52.41796875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:49,3.9,3.918899212880661,137.51953125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,15.8,3.7029451019999997,129.9414063
42,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:04:53,5.3,2.2363495295205933,78.4765625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:04:53,0.0,1.4934228615255487,52.40625,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:04:53,4.6,3.9261347887601454,137.7734375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:04,12.1,3.702611152,129.9296875
43,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:02,3.8,2.2362382129686007,78.47265625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:02,0.0,1.4939794442855092,52.42578125,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:02,4.3,3.9411625232790737,138.30078125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,15.1,3.699716922,129.828125
44,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:07,3.9,2.2362382129686007,78.47265625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:07,0.0,1.4943133939414854,52.4375,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:07,1.4,3.946394401222701,138.484375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,13.1,3.699382972,129.8164063
45,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:14,4.6,2.2372400619365296,78.5078125,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:14,0.0,1.4939794442855092,52.42578125,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:14,4.2,3.9672105964452165,139.21484375,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,16.9,3.734447686,131.046875
46,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:19,2.2,2.2374626950405143,78.515625,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:19,0.0,1.4946473435974617,52.44921875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:19,0.6,3.9586392219418283,138.9140625,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,33.9,3.81214664,133.7734375
47,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:24,3.2,2.2373513784885217,78.51171875,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:24,0.0,1.4946473435974617,52.44921875,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:24,3.5,3.9586392219418283,138.9140625,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,20.6,3.852888498,135.203125
48,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:28,4.2,2.2376853281444977,78.5234375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:28,0.0,1.4945360270454695,52.4453125,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:28,4.2,3.957748689525892,138.8828125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,18.9,3.8958566869999998,136.7109375
49,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:36,3.1,2.2365721626245767,78.484375,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:36,0.0,1.4943133939414854,52.4375,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:36,3.8,3.957748689525892,138.8828125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,18.5,3.965874798,139.1679688
50,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:41,4.1,2.2375740115925056,78.51953125,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:41,0.0,1.4943133939414854,52.4375,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:41,4.8,3.957748689525892,138.8828125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,37.6,3.976004604,139.5234375
51,216,TomTaw.eWord.AutomaticTeller.ReportTeller.exe,2020-07-03 17:05:46,2.5,2.2375740115925056,78.51953125,3092,TomTaw.eWord.AutomaticTeller.Shell.exe,2020-07-03 17:05:46,0.0,1.4948699767014455,52.45703125,3240,TomTaw.eWordAutomaticTeller.VLCPlayer.exe,2020-07-03 17:05:46,1.6,3.957748689525892,138.8828125,1188,TomTaw.eWord.AutomaticTeller.exe,2020/7/3 17:05,18.2,3.978342252,139.6054688
